title,url,date,summary,section
Στην αντεπίθεση η αντιπολίτευση με άξονα τα Τέμπη,https://www.imerisia.gr/politiki/105133_stin-antepithesi-i-antipoliteysi-me-axona-ta-tempi,2025-01-31T06:45:00+02:00,"Μετά την κυβέρνηση, που επιχείρησε μέσα από την συνέντευξη του πρωθυπουργού, μια γρήγορη απάντηση...",ΠΟΛΙΤΙΚΗ
"Δημοσκόπηση MRB για OPEN: Οκτώ στους 10 λένε πως η κυβέρνηση δεν κάνει ό,τι μπορεί για να πέσει φως στα Τέμπη",https://www.imerisia.gr/politiki/105145_dimoskopisi-mrb-gia-open-okto-stoys-10-lene-pos-i-kybernisi-den-kanei-oti-mporei,2025-01-30T19:51:03+02:00,"Η κυβέρνηση δεν κάνει ό,τι μπορεί για να πέσει άπλετο φως στην υπόθεση του σιδηροδρομικού...",ΠΟΛΙΤΙΚΗ
Τέμπη: Υποπτος για ψευδή κατάθεση ο πρώην CEO της Hellenic Train,https://www.imerisia.gr/koinonia/105142_tempi-ypoptos-gia-pseydi-katathesi-o-proin-ceo-tis-hellenic-train,2025-01-30T18:40:00+02:00,Για το αδίκημα της ψευδούς κατάθεσης ενώπιον της Εξεταστικής Επιτροπής για τα Τέμπη ελέγχεται από...,ΚΟΙΝΩΝΙΑ
Τέμπη: Το πόρισμα του ΕΜΠ για τα ηχητικά ντοκουμέντα της τραγωδίας,https://www.imerisia.gr/koinonia/105137_tempi-porisma-toy-emp-gia-ta-ihitika-ntokoymenta-tis-tragodias,2025-01-30T17:14:13+02:00,Σύμφωνα με δικαστικές πηγές στο πόρισμα φέρεται να σημειώνεται πως δεν εντοπίζονται αλλοιώσεις στις...,ΚΟΙΝΩΝΙΑ
Hellenic Train: Τι μετέφερε η αμαξοστοιχία που εκτροχιάστηκε στα Τέμπη,https://www.imerisia.gr/epiheiriseis/105100_hellenic-train-ti-metefere-i-amaxostoihia-poy-ektrohiastike-sta-tempi,2025-01-30T10:34:50+02:00,Η απάντηση της εταιρείας μετά τις αιχμές του πρωθυπουργού,ΕΠΙΧΕΙΡΗΣΕΙΣ
Αλλαγή τακτικής από την κυβέρνηση για τα Τέμπη - Οι παραδοχές του Κ. Μητσοτάκη και τα βέλη της αντιπολίτευσης,https://www.imerisia.gr/politiki/105081_allagi-taktikis-apo-tin-kybernisi-gia-ta-tempi-oi-paradohes-toy-k-mitsotaki-kai-ta,2025-01-30T07:45:00+02:00,Αλλάζει τακτική η κυβέρνηση μετά τα ογκώδη συλλαλητήρια της Κυριακής με αίτημα τη διαλεύκανση των...,ΠΟΛΙΤΙΚΗ
Κ. Μητσοτάκης για Τέμπη: Η Δικαιοσύνη θα βρει αν το τρένο μετέφερε κάτι ύποπτο - Η Hellenic Train θα πρέπει να λογοδοτήσει,https://www.imerisia.gr/politiki/105075_k-mitsotakis-gia-tempi-i-dikaiosyni-tha-brei-treno-metefere-kati-ypopto-i-hellenic,2025-01-29T19:29:11+02:00,Ο πρωθυπουργός Κυριάκος Μητσοτάκης στη συνέντευξη που έδωσε στον Alpha και σε ερώτηση αν αιφνιδίασε...,ΠΟΛΙΤΙΚΗ
Μαρινάκης: Η Δικαιοσύνη θα διευκολυνθεί σε κάθε αίτημα - Απαντήσεις για Τέμπη και επιθέσεις στην ΕΡΤ,https://www.imerisia.gr/politiki/105041_marinakis-i-dikaiosyni-tha-dieykolynthei-se-kathe-aitima-apantiseis-gia-tempi-kai,2025-01-29T11:22:20+02:00,Δεν υπάρχει περίπτωση να μη διευκολύνει τη Δικαιοσύνη η κυβερνητική πλειοψηφία διαβεβαίωσε ο κ....,ΠΟΛΙΤΙΚΗ
Κ. Χατζηδάκης: Η Ελληνική Δημοκρατία πρέπει να δώσει την κάθαρση για τα Τέμπη,https://www.imerisia.gr/politiki/105012_k-hatzidakis-i-elliniki-dimokratia-prepei-na-dosei-tin-katharsi-gia-ta-tempi,2025-01-28T18:11:51+02:00,«Θα ήταν εκτός όλων των άλλων και ανόητο για την κυβέρνηση να πάει να προσπαθήσει να συγκαλύψει...,ΠΟΛΙΤΙΚΗ
Μαρινάκης για Τέμπη: Ο πρωθυπουργός θα απαντήσει στη Βουλή,https://www.imerisia.gr/politiki/104991_marinakis-gia-tempi-o-prothypoyrgos-tha-apantisei-sti-boyli,2025-01-28T13:09:00+02:00,Τιν είπε για τα περί συγκάλυψης που καταλογίζει στην κυβέρνηση η αντιπολίτευση,ΠΟΛΙΤΙΚΗ
Τέμπη: Τα μηνύματα των μαζικών συγκεντρώσεων και τα πολιτικά γεγονότα που γεννούν,https://www.imerisia.gr/opinions/104951_tempi-ta-minymata-ton-mazikon-sygkentroseon-kai-ta-politika-gegonota-poy-gennoyn,2025-01-28T07:00:27+02:00,"«Στη Δημοκρατία», έλεγε ο αείμνηστος καθηγητής Συνταγματικού Δικαίου Δημήτρης Τσάτσος,...",OPINIONS
Ανδρουλάκης στο Open: Απαιτούμε δικαιοσύνη για τα Τέμπη,https://www.imerisia.gr/politiki/104918_androylakis-sto-open-apaitoyme-dikaiosyni-gia-ta-tempi,2025-01-27T11:20:11+02:00,«Θα συγχρονίσουμε κάθε αποκάλυψη με την κοινοβουλευτική μας δράση τόνισε ο πρόεδρος του ΠΑΣΟΚ,ΠΟΛΙΤΙΚΗ
Τέμπη: Οι τεράστιες συγκεντρώσεις αφήνουν αποτύπωμα στην πολιτική σκηνή – Ανησυχία στην κυβέρνηση,https://www.imerisia.gr/politiki/104907_tempi-oi-terasties-sygkentroseis-afinoyn-apotypoma-stin-politiki-skini-anisyhia,2025-01-27T08:19:00+02:00,Τι οδήγησε στην κοινωνική κραυγή για «Δικαιοσύνη»,ΠΟΛΙΤΙΚΗ
Σ. Φάμελλος: Ζητά προ ημερησίας διατάξεως συζήτηση στη Βουλή για τα Τέμπη,https://www.imerisia.gr/politiki/104900_s-famellos-zita-pro-imerisias-diataxeos-syzitisi-sti-boyli-gia-ta-tempi,2025-01-26T19:26:49+02:00,Ο πρόεδρος του ΣΥΡΙΖΑ θα επιδιώξει συνεννόηση με τα προοδευτικά κόμματα της Αντιπολίτευσης,ΠΟΛΙΤΙΚΗ
Πλατεία Συντάγματος: Επεισόδια μετά το τέλος της μεγάλης συγκέντρωσης για τα Τέμπη,https://www.imerisia.gr/koinonia/104888_plateia-syntagmatos-epeisodia-meta-telos-tis-megalis-sygkentrosis-gia-ta-tempi,2025-01-26T15:00:42+02:00,"Ξαφνικά ξέσπασε ένταση, με δυνάμεις των ΜΑΤ να πετάνε δακρυγόνα και κρότου λάμψης, ενώ στο σημείο...",ΚΟΙΝΩΝΙΑ
Μεγάλη συγκέντρωση στην Αθήνα για τα Τέμπη - Κυκλοφοριακές ρυθμίσεις,https://www.imerisia.gr/koinonia/104885_megali-sygkentrosi-stin-athina-gia-ta-tempi-kykloforiakes-rythmiseis,2025-01-26T12:54:58+02:00,"Κεντρικό σύνθημα της συγκέντρωσης, που πραγματοποιείται με πρωτοβουλία Συλλόγου Συγγενών Θυμάτων...",ΚΟΙΝΩΝΙΑ
ΟΣΕ: Πότε αναμένεται αποκατάσταση των δρομολογίων μετά το κλείσιμο της σήραγγας στα Τέμπη,https://www.imerisia.gr/koinonia/102412_ose-pote-anamenetai-apokatastasi-ton-dromologion-meta-kleisimo-tis-siraggas-sta,2024-12-03T09:27:42+02:00,Η σιδηροδρομική γραμμή Αθήνα - Θεσσαλονίκη έκλεισε λόγω πλημμύρας στη σήραγγα των Τεμπών από την...,ΚΟΙΝΩΝΙΑ
Τέμπη: Κατεπείγουσα εισαγγελική έρευνα για το χαμένο βίντεο για την πορεία της εμπορικής αμαξοστοιχίας,https://www.imerisia.gr/koinonia/101700_tempi-katepeigoysa-eisaggeliki-ereyna-gia-hameno-binteo-gia-tin-poreia-tis,2024-11-18T11:22:54+02:00,"Δεν εχιε φθάσει στα χάερια του ανακριτή το βίντεο προκειμένου να ξεκαθαριστεί, αν ισχύουν ή όχι,...",ΚΟΙΝΩΝΙΑ
Τέμπη: Αποφυλακίστηκε ο σταθμάρχης Λάρισας – Σε κατ’ οίκον περιορισμό,https://www.imerisia.gr/koinonia/96645_tempi-apofylakistike-o-stathmarhis-larisas-se-kat-oikon-periorismo,2024-08-01T09:14:18+03:00,Κρίθηκε ότι δεν είναι επικίνδυνος τέλεσης νέων αδικημάτων,ΚΟΙΝΩΝΙΑ
Τέμπη: Επτά στελέχη του ΟΣΕ καλεί ο εισαγγελέας για τη διαρροή των ηχητικών - Ανάμεσά τους και ο CEO,https://www.imerisia.gr/koinonia/95509_tempi-epta-stelehi-toy-ose-kalei-o-eisaggeleas-gia-ti-diarroi-ton-ihitikon-anamesa,2024-07-05T10:44:52+03:00,"Οι κλήσεις, πλην του επικεφαλής του ΟΣΕ αφορούν και υπαλλήλους του Οργανισμού οι οποίοι, με βάση τα...",ΚΟΙΝΩΝΙΑ
ΣΥΡΙΖΑ για Τέμπη: Τέσσερα εγκλήματα ζητούν απάντηση,https://www.imerisia.gr/politiki/94030_syriza-gia-tempi-tessera-egklimata-zitoyn-apantisi,2024-06-06T13:29:00+03:00,"Οπως σημειώνει «η κυβέρνηση, ο Κυριάκος Μητσοτάκης, οι πρώην και οι νυν υπουργοί του, οφείλουν να...",ΠΟΛΙΤΙΚΗ
ΣΥΡΙΖΑ - Τέμπη: Αισχρή επίθεση στην Κέρκυρα μίας εκ των συγγενών των θυμάτων,https://www.imerisia.gr/politiki/93518_syriza-tempi-aishri-epithesi-stin-kerkyra-mias-ek-ton-syggenon-ton-thymaton,2024-05-28T12:12:26+03:00,"«Η λέξη ντροπή είναι ίσως μικρή για να τους χαρακτηρίσει», σχολιάζει ο ΣΥΡΙΖΑ",ΠΟΛΙΤΙΚΗ
Δημοσκόπηση OPEN: Αναποφάσιστος 1 στους 5 ψηφοφόρους - Πόσο στοίχισαν τα Τέμπη στη ΝΔ,https://www.imerisia.gr/kosmos/91114_dimoskopisi-open-anapofasistos-1-stoys-5-psifoforoys-poso-stoihisan-ta-tempi-sti-nd,2024-04-05T20:07:44+03:00,Αναλυτικά το β' μέρος της δημοσκόπησης της MRB για το OPEN,ΚΟΣΜΟΣ
Δημοσκόπηση MRB για OPEN: Οι κερδισμένοι και οι χαμένοι στη Βουλή μετά την πρόταση μομφής για τα Τέμπη,https://www.imerisia.gr/politiki/91055_dimoskopisi-mrb-gia-open-oi-kerdismenoi-kai-oi-hamenoi-sti-boyli-meta-tin-protasi,2024-04-04T20:15:00+03:00,Αναλυτικά όλα τα ευρήματα της δημοσκόπησης από την MRB για λογαριασμό του OPEN,ΠΟΛΙΤΙΚΗ
Στο προαύλιο της Βουλής μέλη του Ρουβίκωνα: Ανάρτησαν πανό για τα Τέμπη - «Η οργή δεν μπαζώνεται»,https://www.imerisia.gr/koinonia/90817_sto-proaylio-tis-boylis-meli-toy-roybikona-anartisan-pano-gia-ta-tempi-i-orgi-den,2024-03-31T15:40:51+03:00,Δεν σημειώθηκαν ζημιές,ΚΟΙΝΩΝΙΑ
Πρόταση μομφής: Κορυφώνεται η μετωπική για τα Τέμπη με τις ομιλίες των πολιτικών αρχηγών,https://www.imerisia.gr/politiki/90652_protasi-momfis-koryfonetai-i-metopiki-gia-ta-tempi-me-tis-omilies-ton-politikon,2024-03-28T08:05:45+02:00,Η ονομαστική ηλεκτρονική ψηφοφορία αναμένεται να ξεκινήσει περί τις 8 με 9 το βράδυ,ΠΟΛΙΤΙΚΗ
Τέμπη: Η ομιλία Καραμανλή που άναψε φωτιές - Τι είπε για την ασυλία και οι αντιδράσεις της αντιπολίτευσης,https://www.imerisia.gr/politiki/90650_tempi-i-omilia-karamanli-poy-anapse-foties-ti-eipe-gia-tin-asylia-kai-oi-antidraseis,2024-03-28T07:22:31+02:00,Πώς αιτιολόγησε τη στάση του ο πρώην υπουργός Υποδομών και Μεταφορών,ΠΟΛΙΤΙΚΗ
Κ. Χατζηδάκης: Περισσότερο από τα Τέμπη τους νοιάζουν οι ψήφοι,https://www.imerisia.gr/politiki/90642_k-hatzidakis-perissotero-apo-ta-tempi-toys-noiazoyn-oi-psifoi,2024-03-27T21:40:00+02:00,Ο κ. Χατζηδάκης υπενθύμισε ότι - σε αντιδιαστολή - η Νέα Δημοκρατία για το Μάτι κατήγγειλε μεν τις...,ΠΟΛΙΤΙΚΗ
Πρόταση δυσπιστίας - Κ.Καραμανλής: Δεν θα κρυφτώ πίσω από τη βουλευτική ασυλία,https://www.imerisia.gr/politiki/90641_protasi-dyspistias-o-kostas-karamanlis-live-sti-boyli-gia-ta-tempi,2024-03-27T20:42:35+02:00,Δείτε live την ομιλία του κ.Καραμανλή,ΠΟΛΙΤΙΚΗ
Φάμελλος στο OPEN: Οι αποκαλύψεις για τα Τέμπη ξεχείλισαν το ποτήρι - Να απολογηθεί ο Μητσοτάκης,https://www.imerisia.gr/politiki/90598_famellos-sto-open-oi-apokalypseis-gia-ta-tempi-xeheilisan-potiri-na-apologithei-o,2024-03-27T09:44:07+02:00,«Δεν περίμενα πως στη χώρα μας θα συμβούν στη διάρκεια μιας διακυβέρνησης τόσες πολλές παραβιάσεις...,ΠΟΛΙΤΙΚΗ
Κατατέθηκε η πρόταση δυσπιστίας μετά τις αποκαλύψεις για τα Τέμπη,https://www.imerisia.gr/politiki/90572_katatethike-i-protasi-dyspistias-meta-tis-apokalypseis-gia-ta-tempi,2024-03-26T16:56:21+02:00,"Ο πρόεδρος του ΠΑΣΟΚ Νίκος Ανδρουλάκης, στην εισήγησή του κατηγόρησε την κυβέρνηση για «συστηματική...",ΠΟΛΙΤΙΚΗ
Τέμπη: Φωτιά στην πολιτική αρένα - Οι στρατηγικές των κομμάτων εν όψει της πρότασης μομφής,https://www.imerisia.gr/politiki/90504_tempi-fotia-stin-politiki-arena-oi-stratigikes-ton-kommaton-en-opsei-tis-protasis,2024-03-25T10:00:00+02:00,"Είναι προφανές, πλέον, ότι η εβδομάδα που αρχίζει με τη σημερινή αργία, θα σημαδευτεί από την οξεία...",ΠΟΛΙΤΙΚΗ
Πολιτική θύελλα για τα Τέμπη - Ερχεται πρόταση μομφής με πρωτοβουλία ΠΑΣΟΚ - Προσπάθεια αποσταθεροποίησης της χώρας βλέπει η κυβέρνηση,https://www.imerisia.gr/politiki/90502_politiki-thyella-gia-ta-tempi-erhetai-protasi-momfis-me-protoboylia-pasok,2024-03-24T18:47:04+02:00,"Όλα δείχνουν πως συγκεντρώνονται οι απαραίτητες 50 υπογραφές για να προχωρήσει η πρόταση μομφής,...",ΠΟΛΙΤΙΚΗ
Τέμπη: Ξεκινούν έρευνες στο οικόπεδο όπου μεταφέρθηκαν 300 κυβικά χώμα,https://www.imerisia.gr/koinonia/90456_tempi-xekinoyn-ereynes-sto-oikopedo-opoy-metaferthikan-300-kybika-homa,2024-03-23T16:50:00+02:00,Ελπίδες από τους συγγενείς θυμάτων να βρεθούν νέα στοιχεία,ΚΟΙΝΩΝΙΑ
ΣΥΡΙΖΑ για Τέμπη: Αδιανόητη η συγκάλυψη που επιχειρεί η κυβέρνηση,https://www.imerisia.gr/politiki/90432_syriza-gia-tempi-adianoiti-i-sygkalypsi-poy-epiheirei-i-kybernisi,2024-03-22T21:30:00+02:00,Πυρά κατά του πρωθυπουργού,ΠΟΛΙΤΙΚΗ
Τέμπη: Ο Χρ. Σπίρτζης ζητά σύσταση ειδικής επιτροπής για διερεύνηση τυχόν εμπλοκής του,https://www.imerisia.gr/politiki/90347_tempi-o-hr-spirtzis-zita-systasi-eidikis-epitropis-gia-diereynisi-tyhon-emplokis-toy,2024-03-21T12:16:34+02:00,"Ο πρώην υπουργός του ΣΥΡΙΖΑ ζητεί να κινηθεί η διαδικασία του άρθρου 86 του Συντάγματος, ως προς το...",ΠΟΛΙΤΙΚΗ
Η συζήτηση στη Βουλή για τα Τέμπη φέρνει πιο κοντά τα κόμματα της αντιπολίτευσης,https://www.imerisia.gr/politiki/90331_i-syzitisi-sti-boyli-gia-ta-tempi-fernei-pio-konta-ta-kommata-tis-antipoliteysis,2024-03-21T07:42:35+02:00,"Η ενιαία, σχεδόν ταυτόσημη κριτική που έκαναν όλες οι πτέρυγες της αντιπολίτευσης προς τους...",ΠΟΛΙΤΙΚΗ
Βουλή: Στην ολομέλεια σήμερα το πόρισμα της εξεταστικής για τα Τέμπη,https://www.imerisia.gr/politiki/90270_boyli-stin-olomeleia-simera-porisma-tis-exetastikis-gia-ta-tempi,2024-03-20T07:11:15+02:00,"Η σημερινή συνεδρίαση θα αρχίσει με τοποθετήσεις των εισηγητών των κομμάτων, ενώ αναμένεται να...",ΠΟΛΙΤΙΚΗ
ΣΥΡΙΖΑ για Τέμπη: Τι πρέπει να συμβεί για να συγκινηθεί ο κ. Μητσοτάκης; - Παραπομπή Καραμανλή στη Δικαιοσύνη,https://www.imerisia.gr/politiki/90217_syriza-gia-tempi-ti-prepei-na-symbei-gia-na-sygkinithei-o-k-mitsotakis-parapompi,2024-03-19T09:32:52+02:00,Ο κ. Μητσοτάκης να υιοθετήσει την πρότασή μας για άρση της ασυλίας του Κ. Αχ. Καραμανλή ζητεί το...,ΠΟΛΙΤΙΚΗ
Eξεταστική για Τέμπη - Κωνσταντοπούλου: Προσπαθώ να αποτρέψω την συγκάλυψη,https://www.imerisia.gr/politiki/89897_exetastiki-gia-tempi-konstantopoyloy-prospatho-na-apotrepso-tin-sygkalypsi,2024-03-12T09:28:07+02:00,"Τι είπε για την επεισοδιακή συνεδρίαση στην Βουλή, τις αντιδράσεις των άλλων κομμάτων και το...",ΠΟΛΙΤΙΚΗ
Εξεταστική για Τέμπη: Γιατί επιλέγει αυτή τη γραμμή άμυνας η Νέα Δημοκρατία,https://www.imerisia.gr/politiki/89839_exetastiki-gia-tempi-giati-epilegei-ayti-ti-grammi-amynas-i-nea-dimokratia,2024-03-11T07:51:11+02:00,Στο πόρισμα που κατέθεσαν οι Νεοδημοκράτες βουλευτές από τη μια μεριά διατυπώνει τις θέσεις τους...,ΠΟΛΙΤΙΚΗ
Εξεταστική για Τέμπη – Πόρισμα ΠΑΣΟΚ: Ζητά προανακριτική – Ποινικές ευθύνες σε Καραμανλή και Σπίρτζη,https://www.imerisia.gr/politiki/89824_exetastiki-gia-tempi-porisma-pasok-zita-proanakritiki-poinikes-eythynes-se-karamanli,2024-03-10T15:50:49+02:00,Το ΠΑΣΟΚ ζητά τη μετατροπή της εξεταστικής επιτροπής σε προανακριτική,ΠΟΛΙΤΙΚΗ
Εξεταστική για Τέμπη - Πόρισμα ΣΥΡΙΖΑ: Ενδείξεις για ποινικές ευθύνες Κ. Καραμανλή,https://www.imerisia.gr/politiki/89821_exetastiki-gia-tempi-porisma-syriza-endeixeis-gia-poinikes-eythynes-k-karamanli,2024-03-10T15:05:36+02:00,Επιρρίπτει ευθύνες και παραλείψεις στην πολιτική ηγεσία του υπουργείου Υποδομών και Μεταφορών,ΠΟΛΙΤΙΚΗ
Εξεταστική για Τέμπη - Πόρισμα Νέας Αριστεράς: Ζητά σύσταση προανακριτικής για τον Κ. Καραμανλή,https://www.imerisia.gr/politiki/89820_exetastiki-gia-tempi-porisma-neas-aristeras-zita-systasi-proanakritikis-gia-ton-k,2024-03-10T14:40:15+02:00,Κατηγορεί τον ΣΥΡΙΖΑ για κροκοδείλια δάκρυα,ΠΟΛΙΤΙΚΗ
Εξεταστική για Τέμπη - Πόρισμα ΝΔ: Εάν είχε τηρηθεί ο Κανονισμός Κίνησης το δυστύχημα δεν θα είχε συμβεί - Τα 7 μοιραία λάθη,https://www.imerisia.gr/politiki/89818_exetastiki-gia-tempi-porisma-nd-ean-eihe-tirithei-o-kanonismos-kinisis-dystyhima-den,2024-03-10T14:16:29+02:00,Το βασικό συμπέρασμα που προκύπτει από το σύνολο των δεδομένων είναι ότι ο Γενικός Κανονισμός...,ΠΟΛΙΤΙΚΗ
Στο πόρισμα της πλειοψηφίας της Εξεταστικής αποτυπώνεται η γραμμή άμυνας της ΝΔ για τα Τέμπη,https://www.imerisia.gr/politiki/89830_sto-porisma-tis-pleiopsifias-tis-exetastikis-apotyponetai-i-grammi-amynas-tis-nd-gia,2024-03-10T07:30:00+02:00,Πέντε είναι τα κύρια σημεία πάνω στα οποία θα στηριχθεί το πόρισμα των βουλευτών της Νέας...,ΠΟΛΙΤΙΚΗ
Κυρ. Μητσοτάκης: Οι ένοχοι για τα Τέμπη θα τιμωρηθούν,https://www.imerisia.gr/politiki/89452_kyr-mitsotakis-oi-enohoi-gia-ta-tempi-tha-timorithoyn,2024-03-03T12:20:00+02:00,"""Δεν πρέπει να μείνει καμία σκιά που να δηλητηριάζει τη δημόσια ζωή και την εμπιστοσύνη στους...",ΠΟΛΙΤΙΚΗ
Χ. Τριαντόπουλος: Δεν έδωσα καμία εντολή για να διαμορφωθεί ο χώρος στα Τέμπη,https://www.imerisia.gr/politiki/89398_h-triantopoylos-den-edosa-kamia-entoli-gia-na-diamorfothei-o-horos-sta-tempi,2024-03-01T16:20:00+02:00,«Ήμουν και είμαι πάντα ξεκάθαρος. Ήμουν εκεί για να βοηθήσω όσους επιχειρούσαν σ' αυτή την δύσκολη...,ΠΟΛΙΤΙΚΗ
Κασσελάκης: Ο ΣΥΡΙΖΑ θα κάνει την απόλυτη ανατροπή στις ευρωεκλογές - Αιχμές κατά του πρωθυπουργού για τα Τέμπη,https://www.imerisia.gr/politiki/89392_kasselakis-o-syriza-tha-kanei-tin-apolyti-anatropi-stis-eyroekloges-aihmes-kata-toy,2024-03-01T13:28:04+02:00,"Αναφερόμενος στην τραγωδία των Τεμπών άφησε αιχμές εναντίον πρωθυπουργού, ότι «το τζάκι Μητσοτάκης...",ΠΟΛΙΤΙΚΗ
Τέμπη: Ανησυχεί η κυβέρνηση για την εξέλιξη της υπόθεσης,https://www.imerisia.gr/politiki/89296_tempi-anisyhei-i-kybernisi-gia-tin-exelixi-tis-ypothesis,2024-02-29T06:45:00+02:00,"«Ο χρόνος λειτουργεί σε βάρος μας» είπε στην «Η» κυβερνητικό στέλεχος πρώτης γραμμής, κληθείς να...",ΠΟΛΙΤΙΚΗ
Τέμπη: Έγραψαν με κόκκινη μπογιά τα ονόματα των 57 θυμάτων έξω από τη Βουλή,https://www.imerisia.gr/koinonia/89285_tempi-egrapsan-me-kokkini-mpogia-ta-onomata-ton-57-thymaton-exo-apo-ti-boyli,2024-02-28T19:20:00+02:00,Τα ονόματα των 57 θυμάτων του σιδηροδρομικού δυστυχήματος έγραψαν διαδηλωτές με κόκκινη μπογιά έξω...,ΚΟΙΝΩΝΙΑ
"Eνα χρόνο μετά την τραγωδία στα Τέμπη, ο Οργανισμός Διερεύνησης ακόμα ψάχνει... διερευνητές",https://www.imerisia.gr/koinonia/89272_ena-hrono-meta-tin-tragodia-sta-tempi-o-organismos-diereynisis-akoma-psahnei,2024-02-28T11:53:29+02:00,"Ο ΕΟΔΑΣΑΑΜ, ο οποίος νομοθετήθηκε τον Ιανουάριο του 2023, λίγες εβδομάδες πριν την τραγωδία, ακόμα...",ΚΟΙΝΩΝΙΑ
Μητσοτάκης για Τέμπη: Η θλίψη δεν μπορεί να βαφτεί με χρώμα κομματικό - Οι ένοχοι θα τιμωρηθούν,https://www.imerisia.gr/politiki/89273_mitsotakis-gia-tempi-i-thlipsi-den-mporei-na-baftei-me-hroma-kommatiko-oi-enohoi-tha,2024-02-28T11:33:01+02:00,"Ως πρωθυπουργός, ως πολίτης, αλλά και ως πατέρας, συμμετέχω στο πένθος της πατρίδας ανέφερε ο Κ....",ΠΟΛΙΤΙΚΗ
Κασσελάκης για Τέμπη: Θα είμαστε δίπλα στον αγώνα των οικογενειών τους για Δικαιοσύνη,https://www.imerisia.gr/politiki/89264_kasselakis-gia-tempi-tha-eimaste-dipla-ston-agona-ton-oikogeneion-toys-gia,2024-02-28T10:37:37+02:00,Δεν πρέπει και δε θα ξεχαστούν τόνισε ο πρόεδρος του ΣΥΡΙΖΑ,ΠΟΛΙΤΙΚΗ
Κώστας Αχ. Καραμανλής για Τέμπη: Δεν θα φύγει ποτέ η σκέψη μου από τους 57 συνανθρώπους μας που έχασαν τη ζωή τους,https://www.imerisia.gr/politiki/89258_kostas-ah-karamanlis-gia-tempi-den-tha-fygei-pote-i-skepsi-moy-apo-toys-57,2024-02-28T09:16:31+02:00,Υπενθυμίζεται ότι ο βουλευτής Σερρών πέρυσι ήταν υπουργός Υποδομών και Μεταφορών,ΠΟΛΙΤΙΚΗ
"Τέμπη, ένας χρόνος σαν αιωνιότητα: Το νήμα που συνδέει όσους έμειναν πίσω",https://www.imerisia.gr/koinonia/89256_tempi-enas-hronos-san-aioniotita-nima-poy-syndeei-osoys-emeinan-piso,2024-02-28T08:28:32+02:00,"Έναν χρόνο μετά το δυστύχημα, οι άνθρωποι που έχασαν τους δικούς τους αναζητούν ακόμα την αλήθεια",ΚΟΙΝΩΝΙΑ
Εξεταστική για Τέμπη - Β. Κόκκαλης: Ο Κ. Καραμανλής δεν θέσπισε εθνικούς κανόνες ασφαλείας,https://www.imerisia.gr/politiki/88483_exetastiki-gia-tempi-b-kokkalis-o-k-karamanlis-den-thespise-ethnikoys-kanones,2024-02-13T14:56:36+02:00,"Ενώ γνώριζε ότι η τηλεδιοίκηση στη Λάρισα είχε καταστραφεί, δεν έκανε τίποτα για να την φτιάξει,...",ΠΟΛΙΤΙΚΗ
Εξεταστική για Τέμπη - Κ. Καραμανλής: Και τα συστήματα άνθρωποι τα χειρίζονται,https://www.imerisia.gr/politiki/88466_exetastiki-gia-tempi-k-karamanlis-kai-ta-systimata-anthropoi-ta-heirizontai,2024-02-13T11:56:37+02:00,"«Είμαι εδώ, από την πρώτη στιγμή. Δεν κρύφτηκα. Δεν έπαιξα θέατρο. Και ούτε σκοπεύω να το κάνω...",ΠΟΛΙΤΙΚΗ
Κασσελάκης: Το έγκλημα στα Τέμπη ήταν ο λόγος να κατέβω στην πολιτική,https://www.imerisia.gr/politiki/88331_kasselakis-egklima-sta-tempi-itan-o-logos-na-katebo-stin-politiki,2024-02-10T14:40:46+02:00,Αξίζουμε μία καλύτερη χώρα σημείωσε ο πρόεδρος του ΣΥΡΙΖΑ,ΠΟΛΙΤΙΚΗ
Φλωρίδης: Οι αλλαγές μας θα φέρουν γρηγορότερες δίκες,https://www.imerisia.gr/politiki/87437_floridis-apo-tyhi-den-imoyn-sto-treno-sta-tempi-ekana-dyo-fores-tin-ebdomada,2024-01-25T11:34:06+02:00,Ποιες αρμοδιότητες θα ενοποιηθούν,ΠΟΛΙΤΙΚΗ
Χατζηδάκης - Εξεταστική για Τέμπη: Ο ανθρώπινος παράγοντας έπαιξε καθοριστικό ρόλο,https://www.imerisia.gr/politiki/86747_hatzidakis-exetastiki-gia-tempi-o-anthropinos-paragontas-epaixe-kathoristiko-rolo,2024-01-11T16:20:00+02:00,"Κατά την έναρξη της κατάθεσής του, ο κ. Χατζηδάκης αναφέρθηκε στις προσπάθειες ανάταξης του ΟΣΕ από...",ΠΟΛΙΤΙΚΗ
Χρυσοχοΐδης σε εξεταστική για Τέμπη: Κατεστραμμένο το σιδηροδρομικό δίκτυο και με θέματα ασφαλείας,https://www.imerisia.gr/politiki/86680_hrysohoidis-se-exetastiki-gia-tempi-katestrammeno-sidirodromiko-diktyo-kai-me,2024-01-10T16:20:00+02:00,"Σε ό,τι αφορά τη σύμβαση 717 ο ίδιος είπε ότι όταν έφυγε από το Υπουργείο το τέλος του 2014...",ΠΟΛΙΤΙΚΗ
